iter	Passed	Remaining
1667	42585	8476
1668	42605	8449
1669	42625	8423
1670	42647	8396
1671	42669	8370
1672	42693	8344
1673	42722	8319
1674	42751	8295
1675	42777	8269
1676	42799	8243
1677	42820	8216
1678	42840	8190
1679	42862	8164
1680	42884	8138
1681	42904	8111
1682	42925	8085
1683	42947	8059
1684	42974	8033
1685	42996	8007
1686	43017	7981
1687	43037	7954
1688	43057	7928
1689	43077	7901
1690	43109	7877
1691	43130	7851
1692	43152	7824
1693	43173	7798
1694	43205	7774
1695	43228	7748
1696	43249	7722
1697	43272	7696
1698	43292	7669
1699	43316	7644
1700	43337	7617
1701	43357	7591
1702	43377	7564
1703	43399	7538
1704	43424	7513
1705	43446	7487
1706	43466	7460
1707	43490	7435
1708	43513	7409
1709	43554	7386
1710	43609	7365
1711	43667	7345
1712	43717	7324
1713	43745	7299
1714	43777	7275
1715	43806	7250
1716	43828	7223
1717	43851	7197
1718	43872	7171
1719	43893	7145
1720	43914	7119
1721	43936	7093
1722	43958	7067
1723	43978	7040
1724	43998	7014
1725	44021	6988
1726	44041	6961
1727	44064	6936
1728	44085	6909
1729	44104	6883
1730	44124	6857
1731	44159	6832
1732	44186	6807
1733	44190	6778
1734	44216	6753
1735	44239	6727
1736	44260	6701
1737	44285	6675
1738	44306	6649
1739	44325	6623
1740	44347	6597
1741	44369	6571
1742	44373	6542
1743	44393	6516
1744	44414	6490
1745	44437	6464
1746	44460	6438
1747	44481	6412
1748	44502	6386
1749	44524	6360
1750	44544	6334
1751	44568	6308
1752	44591	6282
1753	44614	6257
1754	44637	6231
1755	44665	6206
1756	44690	6180
1757	44719	6155
1758	44720	6127
1759	44742	6101
1760	44761	6074
1761	44783	6049
1762	44789	6021
1763	44791	5992
1764	44811	5966
1765	44832	5940
1766	44854	5914
1767	44874	5888
1768	44896	5862
1769	44916	5836
1770	44939	5810
1771	44960	5785
1772	44980	5758
1773	45002	5733
1774	45023	5707
1775	45044	5681
1776	45065	5655
1777	45085	5629
1778	45109	5603
1779	45141	5579
1780	45166	5553
1781	45187	5528
1782	45209	5502
1783	45232	5476
1784	45253	5450
1785	45274	5424
1786	45296	5399
1787	45319	5373
1788	45343	5347
1789	45363	5321
1790	45384	5296
1791	45405	5270
1792	45427	5244
1793	45448	5218
1794	45470	5193
1795	45493	5167
1796	45514	5141
1797	45535	5115
1798	45538	5087
1799	45561	5062
1800	45584	5036
1801	45615	5012
1802	45640	4986
1803	45663	4961
1804	45687	4935
1805	45708	4909
1806	45730	4884
1807	45731	4856
1808	45754	4830
1809	45776	4805
1810	45798	4779
1811	45823	4754
1812	45846	4728
1813	45869	4703
1814	45892	4677
1815	45915	4652
1816	45936	4626
1817	45960	4601
1818	45981	4575
1819	46002	4549
1820	46026	4524
1821	46049	4498
1822	46076	4473
1823	46104	4448
1824	46126	4423
1825	46147	4397
1826	46168	4371
1827	46189	4346
1828	46212	4320
1829	46232	4294
1830	46255	4269
1831	46279	4243
1832	46303	4218
1833	46325	4193
1834	46345	4167
1835	46366	4141
1836	46386	4115
1837	46408	4090
1838	46428	4064
1839	46448	4039
1840	46469	4013
1841	46492	3987
1842	46523	3963
1843	46596	3942
1844	46667	3920
1845	46677	3893
1846	46707	3869
1847	46736	3844
1848	46766	3819
1849	46792	3793
1850	46817	3768
1851	46839	3743
1852	46860	3717
1853	46883	3691
1854	46906	3666
1855	46928	3641
1856	46949	3615
1857	46968	3589
1858	46990	3564
1859	47011	3538
1860	47035	3513
1861	47061	3487
1862	47086	3462
1863	47108	3437
1864	47128	3411
1865	47151	3386
1866	47173	3360
1867	47193	3334
1868	47215	3309
1869	47236	3283
1870	47258	3258
1871	47282	3232
1872	47302	3207
1873	47327	3182
1874	47349	3156
1875	47369	3131
1876	47389	3105
1877	47410	3079
1878	47432	3054
1879	47453	3028
1880	47473	3003
1881	47496	2977
1882	47528	2953
1883	47558	2928
1884	47583	2902
1885	47606	2877
1886	47627	2852
1887	47648	2826
1888	47668	2801
1889	47688	2775
1890	47710	2750
1891	47731	2724
1892	47751	2699
1893	47773	2673
1894	47796	2648
1895	47817	2622
1896	47841	2597
1897	47862	2572
1898	47884	2546
1899	47906	2521
1900	47928	2496
1901	47948	2470
1902	47972	2445
1903	48004	2420
1904	48032	2395
1905	48053	2369
1906	48075	2344
1907	48095	2319
1908	48125	2294
1909	48151	2268
1910	48178	2243
1911	48201	2218
1912	48222	2193
1913	48251	2168
1914	48277	2142
1915	48299	2117
1916	48321	2092
1917	48344	2066
1918	48366	2041
1919	48387	2016
1920	48409	1990
1921	48433	1965
1922	48460	1940
1923	48487	1915
1924	48507	1889
1925	48530	1864
1926	48551	1839
1927	48574	1813
1928	48598	1788
1929	48622	1763
1930	48644	1738
1931	48666	1712
1932	48686	1687
1933	48706	1662
1934	48729	1636
1935	48751	1611
1936	48772	1586
1937	48791	1560
1938	48813	1535
1939	48835	1510
1940	48855	1485
1941	48877	1459
1942	48908	1434
1943	48935	1409
1944	48957	1384
1945	48979	1359
1946	49001	1333
1947	49022	1308
1948	49043	1283
1949	49063	1258
1950	49085	1232
1951	49107	1207
1952	49127	1182
1953	49149	1157
1954	49173	1131
1955	49196	1106
1956	49216	1081
1957	49236	1056
1958	49256	1030
1959	49282	1005
1960	49302	980
1961	49323	955
1962	49346	930
1963	49369	904
1964	49397	879
1965	49428	854
1966	49449	829
1967	49470	804
1968	49494	779
1969	49514	754
1970	49533	728
1971	49556	703
1972	49599	678
1973	49641	653
1974	49676	628
1975	49713	603
1976	49748	578
1977	49779	553
1978	49808	528
1979	49834	503
1980	49858	478
1981	49885	453
1982	49907	427
1983	49931	402
1984	49954	377
1985	49975	352
1986	50000	327
1987	50024	301
1988	50044	276
1989	50065	251
1990	50085	226
1991	50107	201
1992	50130	176
1993	50152	150
1994	50171	125
1995	50193	100
1996	50214	75
1997	50226	50
1998	50248	25
1999	50268	0
